user_id,amount,merchant_type,transaction_date
632,115.2,Shopping,2025-04-27
712,109.87,Utilities,2025-04-06
485,208.86,Restaurants,2025-07-03
741,94.56,Restaurants,2024-12-08
495,170.28,Restaurants,2025-07-21
42,242.75,Transport,2025-01-11
782,233.82,Shopping,2025-01-30
111,106.4,Healthcare,2024-10-03
276,238.59,Utilities,2024-10-12
608,9.08,Shopping,2025-08-04
171,230.74,Shopping,2025-04-12
989,175.01,Shopping,2024-08-25
204,237.97,Shopping,2024-08-04
770,36.61,Entertainment,2024-12-15
342,197.57,Groceries,2024-11-27
994,24.42,Healthcare,2024-10-09
785,37.08,Restaurants,2024-12-14
470,100.21,Utilities,2025-01-06
1,165.33,Transport,2024-10-10
905,44.67,Restaurants,2024-12-15
83,47.78,Healthcare,2025-04-14
209,110.26,Entertainment,2025-03-20
251,40.23,Shopping,2025-07-06
866,194.35,Groceries,2025-06-13
489,41.51,Groceries,2024-10-06
483,138.36,Utilities,2024-09-12
716,54.7,Utilities,2025-01-03
685,95.32,Utilities,2024-08-23
724,62.2,Groceries,2024-08-25
397,33.87,Healthcare,2024-10-22
958,35.11,Healthcare,2025-04-09
335,224.71,Healthcare,2025-07-31
691,183.13,Utilities,2025-03-19
612,99.67,Groceries,2024-11-12
356,123.1,Entertainment,2025-02-17
994,147.43,Transport,2024-10-27
907,152.91,Healthcare,2024-11-22
241,93.54,Restaurants,2025-04-10
514,206.16,Shopping,2024-12-15
614,188.42,Groceries,2025-07-12
662,59.06,Utilities,2024-11-02
193,12.97,Restaurants,2025-02-12
446,25.03,Utilities,2025-02-26
670,46.61,Transport,2024-09-29
292,79.15,Entertainment,2024-09-04
841,121.2,Restaurants,2024-11-26
982,238.84,Transport,2024-10-15
168,100.76,Shopping,2025-02-26
855,28.39,Healthcare,2024-08-25
85,87.88,Entertainment,2025-05-08
104,164.66,Utilities,2024-10-21
823,202.12,Transport,2025-01-12
327,33.93,Shopping,2024-11-06
394,172.2,Groceries,2024-12-11
498,164.15,Entertainment,2024-08-15
412,106.77,Groceries,2025-04-12
311,107.4,Entertainment,2025-04-12
650,30.76,Healthcare,2024-09-19
822,227.24,Shopping,2024-10-19
382,195.69,Entertainment,2024-11-15
344,211.35,Restaurants,2024-08-07
115,196.8,Utilities,2024-08-22
545,190.38,Healthcare,2025-06-02
691,21.84,Groceries,2024-11-12
346,237.15,Entertainment,2024-09-27
605,65.94,Shopping,2025-05-02
833,154.4,Healthcare,2025-03-22
466,109.85,Utilities,2024-12-10
289,11.88,Healthcare,2025-01-03
502,116.14,Groceries,2024-09-17
911,150.63,Restaurants,2025-01-23
259,107.57,Entertainment,2025-03-25
304,192.17,Groceries,2024-12-12
556,68.27,Restaurants,2024-10-25
366,105.43,Utilities,2025-04-21
333,75.83,Groceries,2025-01-11
611,29.7,Entertainment,2025-01-28
38,133.75,Utilities,2025-07-24
255,45.46,Shopping,2025-07-08
97,33.26,Transport,2024-11-10
649,124.38,Restaurants,2025-07-01
354,243.02,Entertainment,2025-03-18
633,62.54,Healthcare,2025-02-22
926,209.06,Entertainment,2025-05-23
841,131.84,Utilities,2025-07-03
42,20.98,Restaurants,2025-04-06
40,38.39,Entertainment,2025-01-29
654,203.49,Groceries,2025-03-19
392,129.13,Entertainment,2025-03-08
81,85.77,Entertainment,2025-06-27
768,76.89,Utilities,2025-07-10
23,47.61,Entertainment,2025-05-27
264,180.96,Entertainment,2025-04-20
905,21.66,Utilities,2025-06-10
989,30.87,Transport,2025-07-17
585,66.72,Restaurants,2025-05-23
631,129.48,Healthcare,2025-05-31
813,62.45,Healthcare,2025-04-08
51,94.81,Utilities,2025-01-12
221,190.66,Utilities,2025-01-30
282,187.22,Healthcare,2025-05-28
191,70.66,Entertainment,2025-03-02
47,151.95,Transport,2025-06-29
695,72.66,Groceries,2024-10-10
417,53.37,Healthcare,2025-06-11
425,164.99,Restaurants,2025-04-24
274,116.69,Healthcare,2025-01-30
1000,159.44,Groceries,2024-09-19
227,57.76,Entertainment,2025-04-26
333,56.82,Shopping,2024-10-11
295,182.58,Shopping,2024-08-07
847,116.24,Utilities,2025-07-17
651,149.62,Shopping,2025-06-08
399,119.95,Shopping,2024-10-05
13,87.05,Restaurants,2024-12-20
355,206.01,Transport,2025-03-07
474,213.88,Utilities,2024-11-07
216,134,Transport,2024-12-11
690,98.74,Utilities,2025-02-26
34,165.85,Shopping,2024-08-05
991,21.49,Utilities,2025-04-05
575,246.27,Groceries,2024-10-15
213,187.51,Shopping,2024-10-15
379,77.4,Healthcare,2024-09-21
323,113.97,Utilities,2025-04-24
31,40.66,Shopping,2024-08-31
171,156.82,Shopping,2025-01-18
442,105.02,Healthcare,2024-08-09
24,188.34,Restaurants,2025-01-20
570,186.52,Transport,2025-07-18
385,230.45,Transport,2025-06-17
388,152.57,Healthcare,2025-02-15
127,26.05,Transport,2025-01-12
217,248.05,Shopping,2025-03-02
297,46.3,Transport,2025-04-27
786,194.83,Entertainment,2025-02-15
411,138.42,Restaurants,2024-08-15
770,56,Shopping,2025-06-05
286,81.21,Restaurants,2025-06-09
646,28.2,Entertainment,2024-12-27
984,159.01,Entertainment,2025-07-21
326,126.57,Shopping,2024-11-26
402,57.82,Utilities,2025-07-10
507,189.69,Restaurants,2024-11-26
846,231.29,Transport,2024-12-20
947,218.59,Utilities,2025-04-06
296,2.83,Healthcare,2024-12-17
343,191.21,Entertainment,2024-09-16
177,171.47,Groceries,2024-08-24
393,145.88,Utilities,2024-12-03
998,105.73,Transport,2024-12-09
652,9.2,Transport,2025-02-01
142,153.21,Shopping,2025-07-29
83,150.69,Entertainment,2024-10-08
419,236.48,Restaurants,2024-08-21
625,63.99,Shopping,2025-05-08
641,119.03,Groceries,2024-10-28
975,93.83,Entertainment,2024-12-04
616,221.11,Entertainment,2025-04-15
399,138.91,Healthcare,2025-01-19
198,212.88,Transport,2025-02-07
469,93.53,Healthcare,2024-09-04
246,45.45,Entertainment,2024-10-29
944,51.55,Transport,2025-03-27
301,18.07,Groceries,2024-08-17
212,145.25,Utilities,2025-05-26
251,171.55,Utilities,2024-11-09
248,199.59,Utilities,2025-04-08
513,161.06,Healthcare,2025-03-12
619,209.79,Healthcare,2025-04-12
943,227.4,Transport,2025-02-18
474,181.07,Groceries,2025-02-17
8,187.65,Entertainment,2024-12-13
694,102.77,Shopping,2025-04-23
482,215.82,Groceries,2024-12-26
802,105.44,Restaurants,2024-12-27
905,179.56,Groceries,2024-12-13
733,194.6,Entertainment,2025-04-24
547,179.26,Utilities,2024-09-11
493,207.28,Groceries,2024-10-15
300,203.29,Healthcare,2025-03-02
843,181.84,Groceries,2025-03-10
373,101.06,Shopping,2025-07-25
645,163.11,Utilities,2024-12-05
807,32.77,Transport,2024-10-24
868,67.1,Healthcare,2024-08-14
594,188.89,Groceries,2025-03-02
740,43.9,Utilities,2024-10-17
673,86.28,Transport,2025-06-17
815,121.68,Restaurants,2024-11-18
100,83.85,Entertainment,2025-03-25
76,115.64,Entertainment,2025-08-03
504,188.62,Healthcare,2024-11-26
267,86.93,Entertainment,2025-01-09
456,84,Utilities,2024-09-17
717,65.96,Restaurants,2024-09-29
609,10.86,Transport,2024-09-09
152,131.4,Groceries,2025-03-09
227,220.28,Shopping,2025-02-07
372,179.02,Restaurants,2025-04-29
968,179.53,Shopping,2024-12-03
650,77.58,Entertainment,2025-03-16
451,168.97,Transport,2025-04-30
762,201.69,Transport,2025-08-03
151,152.65,Healthcare,2024-10-08
394,65.81,Transport,2024-12-06
29,213.03,Shopping,2025-07-01
311,38.79,Groceries,2024-10-13
266,92.31,Shopping,2024-11-11
764,217.82,Shopping,2025-05-29
416,120.29,Transport,2025-07-03
996,87.36,Transport,2024-09-23
602,213.45,Restaurants,2024-10-12
536,94.84,Healthcare,2025-04-29
949,122.34,Transport,2025-07-18
892,132.26,Transport,2024-09-20
496,224.49,Groceries,2024-08-06
685,236.84,Restaurants,2025-01-15
231,78.71,Transport,2025-06-29
154,71.02,Healthcare,2025-05-09
747,197.74,Entertainment,2024-10-09
202,90.41,Utilities,2025-03-02
584,228.35,Groceries,2025-05-12
861,187.07,Healthcare,2025-07-01
802,197.35,Transport,2024-12-14
760,52.23,Entertainment,2024-09-02
34,100.83,Groceries,2025-07-23
975,83.72,Groceries,2025-07-20
278,139.21,Shopping,2025-05-16
867,185.83,Healthcare,2025-03-22
82,242.67,Groceries,2024-10-09
458,142.54,Transport,2025-07-17
251,65.51,Entertainment,2025-07-25
188,173.05,Entertainment,2025-04-26
879,62.78,Entertainment,2025-03-02
735,115.1,Groceries,2024-10-06
624,67.91,Restaurants,2025-04-14
94,186.29,Entertainment,2025-08-04
851,229.53,Transport,2025-01-28
536,77.08,Transport,2025-04-11
234,62.5,Healthcare,2025-02-13
596,120.37,Groceries,2025-06-26
550,220.65,Groceries,2025-02-19
327,197.92,Groceries,2024-09-01
202,120.62,Utilities,2024-08-28
86,120.06,Groceries,2025-07-11
556,148.17,Shopping,2025-04-08
499,76.39,Groceries,2025-05-09
596,108.58,Groceries,2025-07-22
738,221.86,Healthcare,2025-07-23
659,50.31,Healthcare,2025-01-11
651,154.37,Utilities,2024-10-07
1,64.43,Utilities,2025-04-06
616,69.14,Entertainment,2024-08-04
181,83.5,Utilities,2024-11-03
527,72.37,Entertainment,2024-11-30
307,67.52,Shopping,2024-09-05
255,86.6,Entertainment,2025-08-02
575,126.76,Entertainment,2025-03-21
451,29.64,Healthcare,2025-06-06
969,47.18,Groceries,2025-06-13
327,223.56,Shopping,2025-01-28
482,124.96,Transport,2024-12-03
68,190.59,Entertainment,2024-12-24
312,25.45,Healthcare,2024-09-17
454,86.92,Entertainment,2024-10-01
552,205.99,Transport,2025-02-04
798,28.96,Transport,2024-12-31
219,78.19,Restaurants,2025-07-19
328,192.07,Utilities,2025-02-05
106,171.82,Shopping,2025-06-29
216,143.61,Transport,2025-05-19
332,40.78,Healthcare,2025-08-01
406,196.88,Healthcare,2024-11-03
162,153.31,Transport,2024-09-28
334,239.26,Utilities,2024-09-01
670,149.62,Utilities,2025-02-21
799,182.16,Transport,2025-04-20
956,67.19,Healthcare,2025-04-04
855,77.3,Transport,2024-11-23
314,84.76,Restaurants,2025-06-10
850,186.81,Utilities,2025-04-14
316,107.47,Utilities,2025-07-15
781,105.45,Healthcare,2024-11-14
963,102.21,Utilities,2025-01-25
363,162.16,Transport,2025-03-02
999,115.31,Restaurants,2024-10-26
20,205,Transport,2025-04-28
214,166.19,Restaurants,2025-04-27
302,208.47,Groceries,2024-11-04
330,108.02,Utilities,2024-10-15
334,140.4,Entertainment,2025-07-14
205,199.77,Shopping,2024-12-18
516,111.15,Restaurants,2025-05-17
110,20.46,Transport,2025-02-20
334,181.27,Entertainment,2024-09-27
608,118.53,Groceries,2024-08-11
800,165.54,Entertainment,2025-03-16
983,227.4,Utilities,2025-03-30
256,71.48,Shopping,2025-06-29
601,95,Groceries,2025-03-11
58,160.63,Restaurants,2024-12-29
551,93.62,Restaurants,2025-05-20
114,119.02,Entertainment,2025-02-18
76,82.49,Healthcare,2025-06-15
751,104.62,Transport,2025-05-14
895,39.3,Restaurants,2024-10-29
588,51.6,Groceries,2025-07-06
449,62.82,Shopping,2024-11-09
560,191.17,Restaurants,2025-01-29
571,133.69,Restaurants,2025-01-16
707,7.42,Healthcare,2025-01-14
789,18.86,Healthcare,2025-07-13
717,178.43,Restaurants,2024-12-02
981,213.65,Healthcare,2025-01-04
457,187.32,Transport,2025-07-30
189,81.67,Transport,2024-08-29
472,91.83,Transport,2024-08-05
694,242.92,Restaurants,2025-06-20
262,151.7,Groceries,2025-01-06
144,31.56,Utilities,2024-08-04
438,100.28,Utilities,2024-08-31
818,13.91,Shopping,2025-01-30
62,228.42,Shopping,2024-12-04
383,6.02,Utilities,2025-05-23
33,240.03,Healthcare,2024-08-05
818,83.11,Shopping,2024-11-21
504,72.1,Restaurants,2025-04-15
650,18.64,Groceries,2024-11-30
579,24.85,Shopping,2024-11-06
800,29.86,Transport,2024-12-02
818,129.35,Healthcare,2025-06-30
90,144.33,Utilities,2025-05-30
625,163.24,Transport,2024-11-24
770,20.12,Entertainment,2025-07-31
442,204.8,Utilities,2025-04-09
463,222.56,Entertainment,2024-11-17
156,163.31,Groceries,2024-09-16
187,162.66,Restaurants,2025-07-09
465,132.87,Entertainment,2025-03-24
758,205.41,Utilities,2024-10-06
911,7.33,Shopping,2025-02-26
301,3.58,Healthcare,2024-11-10
400,6.68,Transport,2024-08-15
331,107.93,Restaurants,2025-05-11
877,57.28,Entertainment,2024-10-29
787,83,Utilities,2025-06-05
670,167.02,Healthcare,2025-07-04
842,144.46,Restaurants,2025-03-09
915,220.32,Healthcare,2025-05-02
591,39.85,Healthcare,2025-03-24
152,53.12,Transport,2025-01-05
104,8.5,Shopping,2025-03-14
968,211.49,Healthcare,2025-03-25
131,135.94,Groceries,2025-07-16
336,217.9,Transport,2024-10-25
674,53.78,Restaurants,2024-11-26
168,107.22,Restaurants,2024-10-21
239,234.2,Transport,2025-01-17
791,90.13,Transport,2025-04-06
899,224.92,Utilities,2025-01-10
127,208.87,Utilities,2024-12-24
27,112.1,Entertainment,2025-01-08
875,185.5,Utilities,2024-09-19
51,112.81,Utilities,2025-07-14
204,53,Utilities,2025-01-22
605,204,Groceries,2025-05-24
993,45.42,Shopping,2025-07-24
742,130.09,Transport,2025-05-09
775,53.99,Utilities,2025-04-20
759,152,Entertainment,2024-09-05
325,104.95,Transport,2025-07-22
93,200.35,Restaurants,2024-12-11
490,65.31,Groceries,2024-11-20
968,115.32,Groceries,2025-02-13
390,201.25,Utilities,2025-05-29
985,214.66,Restaurants,2025-05-17
370,236.54,Healthcare,2025-04-28
67,109.67,Healthcare,2024-11-12
668,76.57,Entertainment,2024-10-12
87,163.31,Healthcare,2024-09-08
400,219.23,Groceries,2024-12-22
975,241.13,Entertainment,2025-03-05
663,224.54,Groceries,2025-02-27
145,212.16,Transport,2025-06-13
579,4.3,Shopping,2025-04-03
160,36.77,Utilities,2024-12-08
781,11.67,Shopping,2024-10-29
822,54.04,Entertainment,2025-06-27
677,74.68,Shopping,2024-10-27
425,206.17,Utilities,2025-06-12
177,45.31,Shopping,2025-04-08
989,39.54,Healthcare,2025-03-31
830,167.83,Restaurants,2024-10-14
901,231.39,Healthcare,2025-05-29
167,9.44,Transport,2025-07-25
314,102.11,Restaurants,2024-10-07
931,210.67,Shopping,2024-10-22
329,9.06,Groceries,2025-06-16
340,9.07,Utilities,2024-09-23
36,184.27,Transport,2025-01-12
936,103.1,Shopping,2024-10-01
387,191.1,Entertainment,2025-06-14
538,44.1,Groceries,2025-07-17
16,88.47,Transport,2024-09-15
95,106.13,Groceries,2025-07-11
116,242.25,Utilities,2024-10-05
426,214.32,Shopping,2025-02-13
451,35.33,Shopping,2025-02-09
829,159.94,Restaurants,2025-08-03
488,118.43,Restaurants,2025-01-21
132,82.07,Shopping,2025-03-13
375,239.31,Entertainment,2025-02-20
734,25.91,Utilities,2025-01-05
767,208.11,Shopping,2025-06-19
201,33.21,Shopping,2025-03-20
133,201.75,Transport,2025-02-11
231,165.48,Entertainment,2025-04-16
98,179.88,Restaurants,2025-01-02
909,154.52,Transport,2025-04-27
232,64.17,Entertainment,2024-08-15
676,76.67,Entertainment,2025-02-19
998,116.61,Shopping,2024-12-05
533,130.19,Restaurants,2025-01-12
779,225.08,Restaurants,2024-08-31
433,94.94,Transport,2025-03-27
594,184.63,Healthcare,2025-02-12
36,187.49,Healthcare,2025-03-11
395,158.71,Healthcare,2024-10-01
203,244.92,Groceries,2024-11-02
147,159.39,Healthcare,2024-09-29
814,60.98,Utilities,2024-12-21
331,4.9,Utilities,2024-10-02
496,214.7,Transport,2025-03-06
644,217.64,Shopping,2025-06-23
416,114.12,Transport,2025-07-16
465,156.09,Shopping,2024-10-28
451,31.22,Restaurants,2024-09-10
672,192.59,Restaurants,2024-11-24
346,249.18,Transport,2024-08-17
262,86.56,Healthcare,2024-12-10
500,193.46,Utilities,2025-02-03
680,25.93,Healthcare,2025-02-23
351,191.29,Restaurants,2025-05-12
65,195.92,Utilities,2024-08-14
658,8.3,Shopping,2024-08-19
130,25.46,Utilities,2025-05-21
850,29.56,Shopping,2024-08-30
730,75.34,Healthcare,2025-01-23
356,78.14,Utilities,2024-12-25
567,246.11,Groceries,2025-02-01
990,217.01,Shopping,2024-12-24
187,100.59,Shopping,2025-05-14
200,37.14,Entertainment,2024-08-15
228,194.43,Transport,2024-12-26
752,186.66,Shopping,2024-12-09
616,195.42,Shopping,2024-09-26
881,133.58,Groceries,2025-03-16
820,134.22,Shopping,2025-08-01
236,174.04,Shopping,2024-10-28
171,94.87,Groceries,2024-08-11
697,43.08,Entertainment,2025-01-14
880,155.31,Healthcare,2025-05-09
953,188.27,Transport,2024-10-29
554,235.66,Shopping,2025-03-07
435,214.86,Restaurants,2025-01-12
51,239.85,Utilities,2024-09-20
304,98.66,Shopping,2025-04-12
996,106.47,Utilities,2024-08-09
480,81.84,Entertainment,2025-06-23
961,76.4,Groceries,2025-06-09
258,177.67,Entertainment,2025-05-22
320,53.77,Entertainment,2025-01-02
628,149.31,Groceries,2025-07-25
61,189.28,Transport,2025-01-17
148,121.27,Transport,2024-10-01
783,243.08,Transport,2025-04-30
401,197.01,Entertainment,2024-09-01
430,98.97,Transport,2024-12-26
255,208.91,Groceries,2024-10-05
232,240.91,Restaurants,2024-08-19
144,223.37,Groceries,2025-06-01
744,185.43,Entertainment,2024-09-08
156,53.05,Transport,2024-08-24
689,70.32,Restaurants,2024-11-03
12,159.92,Shopping,2025-03-01
319,132.01,Healthcare,2025-06-05
644,150.41,Transport,2025-03-01
677,110.69,Healthcare,2025-01-10
128,136.23,Shopping,2024-11-13
466,40.11,Healthcare,2024-08-09
933,180.56,Restaurants,2025-05-22
973,247.01,Utilities,2025-02-08
859,223,Groceries,2024-11-27
642,117.7,Shopping,2024-09-21
173,219.31,Entertainment,2024-09-17
887,199.02,Healthcare,2025-02-21
299,57.71,Groceries,2025-07-03
91,249.41,Shopping,2024-12-18
983,150.56,Restaurants,2024-09-02
248,217.6,Entertainment,2024-10-15
507,209.5,Utilities,2024-12-04
432,16.05,Groceries,2024-12-12
886,192.95,Healthcare,2025-07-02
742,183.65,Restaurants,2024-08-15
656,127.94,Utilities,2025-03-16
683,209.4,Restaurants,2025-01-10
86,5.21,Entertainment,2025-03-17
826,122.42,Shopping,2024-10-25
507,56.9,Utilities,2025-06-29
682,67.91,Healthcare,2024-08-15
847,177.72,Shopping,2025-05-16
622,209.68,Utilities,2025-07-25
622,130.7,Entertainment,2024-08-18
392,12.44,Groceries,2025-07-29
605,209.88,Entertainment,2024-09-05
977,26.45,Groceries,2025-07-14
121,241.75,Transport,2024-09-09
370,145.87,Entertainment,2025-01-13
926,151.74,Healthcare,2025-04-26
404,180.14,Groceries,2024-12-15
356,162.48,Utilities,2025-03-25
873,116.26,Healthcare,2025-01-31
536,11.24,Utilities,2025-02-07
833,201.69,Entertainment,2025-05-02
797,109.09,Groceries,2025-04-14
222,142.6,Groceries,2025-06-26
646,236.6,Groceries,2025-05-02
300,230.33,Healthcare,2024-12-02
30,182.81,Healthcare,2024-11-13
913,64.87,Healthcare,2025-02-10
700,87.32,Transport,2025-05-18
284,112.61,Groceries,2025-03-17
333,115.63,Entertainment,2025-01-16
270,192.62,Transport,2025-01-31
215,140.5,Healthcare,2024-08-09
561,162.78,Entertainment,2024-10-26
411,188.82,Healthcare,2025-07-31
836,44.67,Utilities,2024-11-28
878,24.04,Restaurants,2024-08-14
632,135.48,Healthcare,2024-12-02
857,241.54,Restaurants,2025-01-29
849,77.85,Entertainment,2024-11-27
93,160.58,Restaurants,2024-11-11
637,125.3,Transport,2024-11-26
775,96.91,Restaurants,2024-12-12
877,177.43,Restaurants,2025-04-06
346,201.86,Restaurants,2025-07-17
773,41.49,Transport,2024-10-12
331,5.95,Transport,2025-01-02
596,79.01,Shopping,2024-11-21
718,161.29,Restaurants,2025-04-29
775,140.86,Transport,2025-06-20
408,155.38,Groceries,2024-11-03
204,25.15,Entertainment,2024-11-26
613,228.84,Entertainment,2024-08-28
415,213.35,Transport,2025-04-28
734,86.36,Restaurants,2024-08-08
407,34.99,Utilities,2024-09-29
107,211.56,Entertainment,2025-01-11
835,219.36,Healthcare,2025-03-18
301,154.13,Groceries,2024-10-08
332,249.86,Utilities,2025-07-12
846,12.11,Shopping,2024-10-11
159,167.55,Restaurants,2024-09-29
27,124.63,Healthcare,2024-10-09
712,245.85,Transport,2024-10-19
897,58.01,Entertainment,2024-09-12
832,55.56,Groceries,2024-12-18
304,62.43,Groceries,2024-09-19
879,153.83,Healthcare,2025-02-27
450,104.8,Shopping,2025-06-14
582,49.68,Transport,2025-02-20
869,130.61,Utilities,2025-04-24
643,144.71,Utilities,2025-05-10
765,66.85,Healthcare,2025-06-24
373,201.25,Restaurants,2024-11-22
442,93.82,Transport,2024-11-30
328,136.01,Groceries,2024-12-04
982,173.91,Restaurants,2025-07-03
881,207.21,Entertainment,2025-07-11
253,199.3,Shopping,2025-06-01
132,25.96,Healthcare,2025-06-22
520,177.67,Shopping,2025-06-27
322,27.99,Healthcare,2024-12-23
619,58.5,Restaurants,2024-11-24
735,176.13,Shopping,2024-09-05
841,246.3,Utilities,2024-12-19
276,144.42,Groceries,2024-12-09
472,155.46,Utilities,2024-12-04
606,110.17,Transport,2024-11-22
23,140.87,Shopping,2025-06-15
666,16.27,Restaurants,2025-06-19
489,217.16,Transport,2024-09-14
66,171.14,Groceries,2025-06-25
978,180.28,Shopping,2025-06-16
259,236.94,Entertainment,2024-11-07
29,178.98,Utilities,2024-08-09
442,176.65,Transport,2024-12-19
406,55.37,Utilities,2024-12-25
318,135.52,Entertainment,2025-03-05
312,83.97,Shopping,2024-10-07
818,219.24,Utilities,2025-08-01
148,192.04,Entertainment,2025-04-30
601,79.99,Groceries,2025-05-24
995,153.18,Entertainment,2025-05-27
773,90.87,Groceries,2024-12-12
794,244.38,Shopping,2024-09-04
66,133.38,Entertainment,2024-09-09
166,183.67,Transport,2025-05-11
616,193.89,Transport,2025-01-28
856,46.95,Entertainment,2024-10-09
952,124.75,Groceries,2025-08-02
340,24.1,Utilities,2024-08-08
588,175.83,Entertainment,2025-06-01
397,201.62,Utilities,2025-07-18
714,119.65,Healthcare,2024-11-19
352,47.38,Restaurants,2025-06-14
364,46,Utilities,2025-04-08
901,64.5,Groceries,2025-07-01
189,66.61,Transport,2024-10-06
233,89.1,Entertainment,2024-08-30
649,22.23,Utilities,2024-08-08
770,25.32,Restaurants,2025-07-17
21,220.07,Groceries,2025-07-08
571,16.67,Restaurants,2025-07-08
98,43.79,Shopping,2024-10-02
13,3.16,Utilities,2025-06-22
314,8.86,Shopping,2025-04-28
577,94.96,Groceries,2025-04-30
979,44.75,Entertainment,2025-02-19
636,125.55,Shopping,2024-12-04
224,243.99,Groceries,2025-08-04
894,171.43,Transport,2024-09-17
615,94.79,Transport,2024-10-16
913,111.29,Healthcare,2025-01-10
901,193.45,Shopping,2025-02-19
153,203.96,Utilities,2024-11-19
32,156.28,Shopping,2025-05-29
910,239.59,Groceries,2025-05-07
827,233.69,Restaurants,2025-04-27
111,88.57,Transport,2025-03-16
605,130.59,Groceries,2024-08-09
510,49.9,Transport,2024-08-18
628,230.16,Utilities,2024-12-17
951,165.31,Healthcare,2025-01-30
399,196.45,Groceries,2024-10-09
685,139.51,Restaurants,2025-05-25
253,92.69,Transport,2025-03-15
984,204.76,Transport,2025-04-25
814,102.26,Restaurants,2025-02-23
61,229.32,Utilities,2025-02-06
831,211.21,Entertainment,2025-06-14
725,189.14,Shopping,2025-07-10
102,212.25,Groceries,2024-10-08
680,164.39,Shopping,2025-03-19
577,144.62,Shopping,2024-12-27
535,99.76,Shopping,2025-05-03
659,51.83,Restaurants,2025-07-10
139,113.08,Transport,2024-11-16
300,236.17,Utilities,2025-05-07
414,109.91,Groceries,2025-03-24
503,7.91,Groceries,2025-03-01
330,141.19,Shopping,2025-03-13
399,77.86,Healthcare,2025-07-16
790,73.22,Entertainment,2024-08-26
716,15.67,Healthcare,2025-07-09
43,48.64,Groceries,2024-10-06
315,223.24,Entertainment,2024-09-18
922,143.68,Transport,2025-07-27
657,79.79,Groceries,2025-06-09
548,8.93,Restaurants,2024-10-13
395,48.68,Shopping,2024-09-29
54,206.29,Entertainment,2024-11-01
895,109.58,Shopping,2024-12-02
537,212.61,Shopping,2025-02-18
380,170.92,Groceries,2025-02-22
933,55.19,Utilities,2024-08-09
973,48.05,Transport,2024-09-11
730,81.44,Entertainment,2025-01-13
209,124.83,Shopping,2025-06-17
656,154.03,Groceries,2024-10-03
945,96.61,Entertainment,2024-08-11
120,231.23,Groceries,2025-03-28
927,61.62,Healthcare,2025-05-05
938,208.16,Transport,2025-04-04
400,206.99,Restaurants,2025-01-14
940,209.77,Groceries,2025-01-09
160,37.13,Transport,2025-05-28
637,167.8,Utilities,2025-04-12
697,143.49,Healthcare,2025-06-06
924,157.3,Transport,2025-01-30
963,219.91,Entertainment,2025-06-06
936,69.61,Entertainment,2024-12-15
11,105.14,Utilities,2025-07-26
387,70.97,Transport,2025-01-10
837,195.25,Restaurants,2024-11-06
615,4.59,Entertainment,2025-05-02
405,12.37,Healthcare,2024-09-28
460,33.96,Entertainment,2024-11-26
229,19.49,Groceries,2024-11-12
119,41.41,Healthcare,2025-03-07
501,18.49,Shopping,2025-03-29
336,43.51,Entertainment,2025-01-07
263,238.92,Entertainment,2025-07-13
953,174.36,Restaurants,2025-08-01
550,73.04,Healthcare,2025-03-07
584,66.85,Healthcare,2025-05-14
123,99.94,Transport,2024-10-10
974,23.45,Healthcare,2024-10-19
510,51.8,Shopping,2024-12-12
37,118.3,Groceries,2024-10-16
115,58.7,Healthcare,2025-01-28
398,47.75,Healthcare,2024-10-29
711,201.99,Transport,2024-10-16
447,154.6,Utilities,2024-09-20
757,37.4,Shopping,2025-01-17
788,12.18,Shopping,2025-02-11
786,243.68,Healthcare,2024-09-10
216,181.78,Groceries,2025-02-05
583,5.52,Transport,2024-09-27
350,215.15,Restaurants,2024-09-20
944,45.53,Utilities,2025-01-04
206,225.59,Groceries,2024-12-05
401,96.25,Restaurants,2025-04-22
518,17.79,Transport,2025-08-04
643,50.2,Entertainment,2025-06-07
739,110.84,Healthcare,2024-12-17
452,19.21,Transport,2024-11-07
617,133.08,Shopping,2025-01-08
165,37.55,Restaurants,2024-10-26
59,29.62,Groceries,2025-04-10
420,130.48,Groceries,2024-11-05
634,180.68,Entertainment,2025-04-09
956,81.77,Groceries,2025-06-30
147,225.58,Entertainment,2024-12-28
240,3.46,Groceries,2024-11-04
577,16.49,Utilities,2025-06-14
788,142.6,Healthcare,2025-06-02
230,191.02,Groceries,2024-08-14
578,137.3,Groceries,2025-07-26
665,206.35,Utilities,2025-03-04
960,143.73,Utilities,2025-07-21
290,172.03,Utilities,2024-12-21
461,227.74,Transport,2024-12-15
700,123.66,Restaurants,2025-07-19
354,245.07,Entertainment,2025-07-04
466,120.82,Transport,2025-05-18
466,135.04,Restaurants,2025-04-10
230,37.81,Entertainment,2024-12-22
749,45.24,Utilities,2024-09-08
264,220.72,Restaurants,2025-02-26
758,7.19,Healthcare,2025-05-21
308,37.71,Utilities,2024-09-12
421,178.25,Shopping,2024-08-08
873,58.29,Utilities,2025-01-26
129,210.35,Restaurants,2025-07-28
214,235.59,Utilities,2024-12-04
905,105.6,Entertainment,2025-07-20
464,112.09,Utilities,2025-07-23
475,92.16,Restaurants,2024-12-19
682,100.92,Entertainment,2024-11-22
543,53.07,Transport,2025-07-04
730,49.36,Transport,2025-07-19
971,218.65,Entertainment,2025-02-27
803,155.48,Utilities,2024-10-18
